arch_id,layer_num,layer_type,units,activation,dropout_rate,reward,accuracy,complexity,completed,termination_reason
0,1,dense,8.0,swish,,47.52024670474873,53.31973433494568,4.675141967023815,True,max_dense
0,2,dense,256.0,swish,,47.52024670474873,53.31973433494568,4.675141967023815,True,max_dense
0,3,dense,32.0,selu,,47.52024670474873,53.31973433494568,4.675141967023815,True,max_dense
0,4,dense,256.0,elu,,47.52024670474873,53.31973433494568,4.675141967023815,True,max_dense
0,5,dense,16.0,swish,,47.52024670474873,53.31973433494568,4.675141967023815,True,max_dense
0,6,dense,256.0,relu,,47.52024670474873,53.31973433494568,4.675141967023815,True,max_dense
0,7,dense,256.0,swish,,47.52024670474873,53.31973433494568,4.675141967023815,True,max_dense
0,8,dense,64.0,relu,,47.52024670474873,53.31973433494568,4.675141967023815,True,max_dense
0,9,dense,16.0,relu,,47.52024670474873,53.31973433494568,4.675141967023815,True,max_dense
0,10,dense,16.0,tanh,,47.52024670474873,53.31973433494568,4.675141967023815,True,max_dense
1,1,dense,8.0,swish,,0.0,,,False,incomplete
1,2,dense,256.0,swish,,0.0,,,False,incomplete
1,3,dense,32.0,selu,,0.0,,,False,incomplete
1,4,dense,256.0,elu,,0.0,,,False,incomplete
1,5,dense,16.0,swish,,0.0,,,False,incomplete
1,6,dense,256.0,relu,,0.0,,,False,incomplete
1,7,dense,256.0,swish,,0.0,,,False,incomplete
1,8,dense,64.0,relu,,0.0,,,False,incomplete
1,9,dense,16.0,relu,,0.0,,,False,incomplete
1,10,dense,16.0,tanh,,0.0,,,False,incomplete
2,1,dense,64.0,swish,,45.8101376105391,53.31973433494568,21.776232909120093,True,max_dense
2,2,dense,16.0,tanh,,45.8101376105391,53.31973433494568,21.776232909120093,True,max_dense
2,3,dense,64.0,swish,,45.8101376105391,53.31973433494568,21.776232909120093,True,max_dense
2,4,batchnorm,,,,45.8101376105391,53.31973433494568,21.776232909120093,True,max_dense
2,5,dense,512.0,selu,,45.8101376105391,53.31973433494568,21.776232909120093,True,max_dense
2,6,dense,512.0,elu,,45.8101376105391,53.31973433494568,21.776232909120093,True,max_dense
2,7,dense,64.0,selu,,45.8101376105391,53.31973433494568,21.776232909120093,True,max_dense
2,8,dropout,,,0.5,45.8101376105391,53.31973433494568,21.776232909120093,True,max_dense
2,9,dense,256.0,selu,,45.8101376105391,53.31973433494568,21.776232909120093,True,max_dense
2,10,dense,512.0,sigmoid,,45.8101376105391,53.31973433494568,21.776232909120093,True,max_dense
2,11,dense,64.0,selu,,45.8101376105391,53.31973433494568,21.776232909120093,True,max_dense
2,12,dense,64.0,sigmoid,,45.8101376105391,53.31973433494568,21.776232909120093,True,max_dense
3,1,dense,64.0,swish,,0.0,,,False,incomplete
3,2,dense,16.0,tanh,,0.0,,,False,incomplete
3,3,dense,64.0,swish,,0.0,,,False,incomplete
3,4,batchnorm,,,,0.0,,,False,incomplete
3,5,dense,512.0,selu,,0.0,,,False,incomplete
3,6,dense,512.0,elu,,0.0,,,False,incomplete
3,7,dense,64.0,selu,,0.0,,,False,incomplete
3,8,dropout,,,0.5,0.0,,,False,incomplete
3,9,dense,256.0,selu,,0.0,,,False,incomplete
3,10,dense,512.0,sigmoid,,0.0,,,False,incomplete
3,11,dense,64.0,selu,,0.0,,,False,incomplete
3,12,dense,64.0,sigmoid,,0.0,,,False,incomplete
4,1,dense,16.0,selu,,47.09368590790129,53.31973433494568,8.940749935498186,True,max_dense
4,2,dense,64.0,relu,,47.09368590790129,53.31973433494568,8.940749935498186,True,max_dense
4,3,dropout,,,0.5,47.09368590790129,53.31973433494568,8.940749935498186,True,max_dense
4,4,dense,256.0,elu,,47.09368590790129,53.31973433494568,8.940749935498186,True,max_dense
4,5,dense,64.0,swish,,47.09368590790129,53.31973433494568,8.940749935498186,True,max_dense
4,6,dense,64.0,swish,,47.09368590790129,53.31973433494568,8.940749935498186,True,max_dense
4,7,dense,512.0,sigmoid,,47.09368590790129,53.31973433494568,8.940749935498186,True,max_dense
4,8,dense,256.0,elu,,47.09368590790129,53.31973433494568,8.940749935498186,True,max_dense
4,9,dense,32.0,selu,,47.09368590790129,53.31973433494568,8.940749935498186,True,max_dense
4,10,dense,16.0,tanh,,47.09368590790129,53.31973433494568,8.940749935498186,True,max_dense
4,11,dense,32.0,relu,,47.09368590790129,53.31973433494568,8.940749935498186,True,max_dense
5,1,dense,16.0,selu,,0.0,,,False,incomplete
5,2,dense,64.0,relu,,0.0,,,False,incomplete
5,3,dropout,,,0.5,0.0,,,False,incomplete
5,4,dense,256.0,elu,,0.0,,,False,incomplete
5,5,dense,64.0,swish,,0.0,,,False,incomplete
5,6,dense,64.0,swish,,0.0,,,False,incomplete
5,7,dense,512.0,sigmoid,,0.0,,,False,incomplete
5,8,dense,256.0,elu,,0.0,,,False,incomplete
5,9,dense,32.0,selu,,0.0,,,False,incomplete
5,10,dense,16.0,tanh,,0.0,,,False,incomplete
5,11,dense,32.0,relu,,0.0,,,False,incomplete
6,1,dropout,,,0.2,47.900517469500734,53.31973433494568,0.872434319503752,True,max_dense
6,2,dense,128.0,elu,,47.900517469500734,53.31973433494568,0.872434319503752,True,max_dense
6,3,dense,64.0,selu,,47.900517469500734,53.31973433494568,0.872434319503752,True,max_dense
6,4,dense,32.0,tanh,,47.900517469500734,53.31973433494568,0.872434319503752,True,max_dense
6,5,dense,16.0,selu,,47.900517469500734,53.31973433494568,0.872434319503752,True,max_dense
6,6,dense,8.0,selu,,47.900517469500734,53.31973433494568,0.872434319503752,True,max_dense
6,7,dense,16.0,tanh,,47.900517469500734,53.31973433494568,0.872434319503752,True,max_dense
6,8,dense,8.0,tanh,,47.900517469500734,53.31973433494568,0.872434319503752,True,max_dense
6,9,dense,256.0,selu,,47.900517469500734,53.31973433494568,0.872434319503752,True,max_dense
6,10,dense,8.0,swish,,47.900517469500734,53.31973433494568,0.872434319503752,True,max_dense
6,11,dense,128.0,selu,,47.900517469500734,53.31973433494568,0.872434319503752,True,max_dense
7,1,dropout,,,0.2,0.0,,,False,incomplete
7,2,dense,128.0,elu,,0.0,,,False,incomplete
7,3,dense,64.0,selu,,0.0,,,False,incomplete
7,4,dense,32.0,tanh,,0.0,,,False,incomplete
7,5,dense,16.0,selu,,0.0,,,False,incomplete
7,6,dense,8.0,selu,,0.0,,,False,incomplete
7,7,dense,16.0,tanh,,0.0,,,False,incomplete
7,8,dense,8.0,tanh,,0.0,,,False,incomplete
7,9,dense,256.0,selu,,0.0,,,False,incomplete
7,10,dense,8.0,swish,,0.0,,,False,incomplete
7,11,dense,128.0,selu,,0.0,,,False,incomplete
8,1,dense,8.0,tanh,,47.481352320482635,53.31973433494568,5.0640858096847685,True,stop
8,2,dense,512.0,swish,,47.481352320482635,53.31973433494568,5.0640858096847685,True,stop
8,3,dense,128.0,relu,,47.481352320482635,53.31973433494568,5.0640858096847685,True,stop
8,4,dense,256.0,selu,,47.481352320482635,53.31973433494568,5.0640858096847685,True,stop
8,5,dense,64.0,swish,,47.481352320482635,53.31973433494568,5.0640858096847685,True,stop
8,6,dense,8.0,relu,,47.481352320482635,53.31973433494568,5.0640858096847685,True,stop
9,1,dense,8.0,tanh,,0.0,,,False,incomplete
9,2,dense,512.0,swish,,0.0,,,False,incomplete
9,3,dense,128.0,relu,,0.0,,,False,incomplete
9,4,dense,256.0,selu,,0.0,,,False,incomplete
9,5,dense,64.0,swish,,0.0,,,False,incomplete
9,6,dense,8.0,relu,,0.0,,,False,incomplete
10,1,dense,256.0,elu,,47.751192616510245,53.31973433494568,2.365682849408642,True,max_dense
10,2,dense,16.0,sigmoid,,47.751192616510245,53.31973433494568,2.365682849408642,True,max_dense
10,3,dense,512.0,relu,,47.751192616510245,53.31973433494568,2.365682849408642,True,max_dense
10,4,dense,64.0,elu,,47.751192616510245,53.31973433494568,2.365682849408642,True,max_dense
10,5,dense,16.0,elu,,47.751192616510245,53.31973433494568,2.365682849408642,True,max_dense
10,6,dense,32.0,elu,,47.751192616510245,53.31973433494568,2.365682849408642,True,max_dense
10,7,dense,16.0,selu,,47.751192616510245,53.31973433494568,2.365682849408642,True,max_dense
10,8,dense,16.0,tanh,,47.751192616510245,53.31973433494568,2.365682849408642,True,max_dense
10,9,dropout,,,0.0,47.751192616510245,53.31973433494568,2.365682849408642,True,max_dense
10,10,dense,8.0,relu,,47.751192616510245,53.31973433494568,2.365682849408642,True,max_dense
10,11,dense,64.0,relu,,47.751192616510245,53.31973433494568,2.365682849408642,True,max_dense
11,1,dense,256.0,elu,,0.0,,,False,incomplete
11,2,dense,16.0,sigmoid,,0.0,,,False,incomplete
11,3,dense,512.0,relu,,0.0,,,False,incomplete
11,4,dense,64.0,elu,,0.0,,,False,incomplete
11,5,dense,16.0,elu,,0.0,,,False,incomplete
11,6,dense,32.0,elu,,0.0,,,False,incomplete
11,7,dense,16.0,selu,,0.0,,,False,incomplete
11,8,dense,16.0,tanh,,0.0,,,False,incomplete
11,9,dropout,,,0.0,0.0,,,False,incomplete
11,10,dense,8.0,relu,,0.0,,,False,incomplete
11,11,dense,64.0,relu,,0.0,,,False,incomplete
12,1,dense,32.0,relu,,38.653530849292025,46.68026566505432,33.58708249256863,True,max_dense
12,2,dense,128.0,swish,,38.653530849292025,46.68026566505432,33.58708249256863,True,max_dense
12,3,dense,128.0,relu,,38.653530849292025,46.68026566505432,33.58708249256863,True,max_dense
12,4,dense,256.0,tanh,,38.653530849292025,46.68026566505432,33.58708249256863,True,max_dense
12,5,dense,512.0,relu,,38.653530849292025,46.68026566505432,33.58708249256863,True,max_dense
12,6,dense,512.0,relu,,38.653530849292025,46.68026566505432,33.58708249256863,True,max_dense
12,7,dense,128.0,sigmoid,,38.653530849292025,46.68026566505432,33.58708249256863,True,max_dense
12,8,dense,32.0,tanh,,38.653530849292025,46.68026566505432,33.58708249256863,True,max_dense
12,9,dense,512.0,tanh,,38.653530849292025,46.68026566505432,33.58708249256863,True,max_dense
12,10,dense,512.0,selu,,38.653530849292025,46.68026566505432,33.58708249256863,True,max_dense
13,1,dense,32.0,relu,,0.0,,,False,incomplete
13,2,dense,128.0,swish,,0.0,,,False,incomplete
13,3,dense,128.0,relu,,0.0,,,False,incomplete
13,4,dense,256.0,tanh,,0.0,,,False,incomplete
13,5,dense,512.0,relu,,0.0,,,False,incomplete
13,6,dense,512.0,relu,,0.0,,,False,incomplete
13,7,dense,128.0,sigmoid,,0.0,,,False,incomplete
13,8,dense,32.0,tanh,,0.0,,,False,incomplete
13,9,dense,512.0,tanh,,0.0,,,False,incomplete
13,10,dense,512.0,selu,,0.0,,,False,incomplete
14,1,dense,16.0,sigmoid,,47.24290991114865,53.31973433494568,7.448509903024568,True,max_dense
14,2,dropout,,,0.0,47.24290991114865,53.31973433494568,7.448509903024568,True,max_dense
14,3,dense,8.0,selu,,47.24290991114865,53.31973433494568,7.448509903024568,True,max_dense
14,4,dense,256.0,swish,,47.24290991114865,53.31973433494568,7.448509903024568,True,max_dense
14,5,dense,128.0,relu,,47.24290991114865,53.31973433494568,7.448509903024568,True,max_dense
14,6,dense,8.0,relu,,47.24290991114865,53.31973433494568,7.448509903024568,True,max_dense
14,7,dense,8.0,selu,,47.24290991114865,53.31973433494568,7.448509903024568,True,max_dense
14,8,dense,512.0,selu,,47.24290991114865,53.31973433494568,7.448509903024568,True,max_dense
14,9,dense,256.0,tanh,,47.24290991114865,53.31973433494568,7.448509903024568,True,max_dense
14,10,dense,16.0,elu,,47.24290991114865,53.31973433494568,7.448509903024568,True,max_dense
14,11,dense,16.0,selu,,47.24290991114865,53.31973433494568,7.448509903024568,True,max_dense
15,1,dense,16.0,sigmoid,,0.0,,,False,incomplete
15,2,dropout,,,0.0,0.0,,,False,incomplete
15,3,dense,8.0,selu,,0.0,,,False,incomplete
15,4,dense,256.0,swish,,0.0,,,False,incomplete
15,5,dense,128.0,relu,,0.0,,,False,incomplete
15,6,dense,8.0,relu,,0.0,,,False,incomplete
15,7,dense,8.0,selu,,0.0,,,False,incomplete
15,8,dense,512.0,selu,,0.0,,,False,incomplete
15,9,dense,256.0,tanh,,0.0,,,False,incomplete
15,10,dense,16.0,elu,,0.0,,,False,incomplete
15,11,dense,16.0,selu,,0.0,,,False,incomplete
16,1,dense,8.0,selu,,45.49262900259332,53.31973433494568,24.951318988577928,True,max_dense
16,2,dense,128.0,selu,,45.49262900259332,53.31973433494568,24.951318988577928,True,max_dense
16,3,dense,128.0,selu,,45.49262900259332,53.31973433494568,24.951318988577928,True,max_dense
16,4,dense,256.0,tanh,,45.49262900259332,53.31973433494568,24.951318988577928,True,max_dense
16,5,dense,256.0,relu,,45.49262900259332,53.31973433494568,24.951318988577928,True,max_dense
16,6,dense,512.0,tanh,,45.49262900259332,53.31973433494568,24.951318988577928,True,max_dense
16,7,dense,16.0,elu,,45.49262900259332,53.31973433494568,24.951318988577928,True,max_dense
16,8,dense,512.0,swish,,45.49262900259332,53.31973433494568,24.951318988577928,True,max_dense
16,9,dense,512.0,selu,,45.49262900259332,53.31973433494568,24.951318988577928,True,max_dense
16,10,dense,128.0,selu,,45.49262900259332,53.31973433494568,24.951318988577928,True,max_dense
17,1,dense,8.0,selu,,0.0,,,False,incomplete
17,2,dense,128.0,selu,,0.0,,,False,incomplete
17,3,dense,128.0,selu,,0.0,,,False,incomplete
17,4,dense,256.0,tanh,,0.0,,,False,incomplete
17,5,dense,256.0,relu,,0.0,,,False,incomplete
17,6,dense,512.0,tanh,,0.0,,,False,incomplete
17,7,dense,16.0,elu,,0.0,,,False,incomplete
17,8,dense,512.0,swish,,0.0,,,False,incomplete
17,9,dense,512.0,selu,,0.0,,,False,incomplete
17,10,dense,128.0,selu,,0.0,,,False,incomplete
18,1,dense,128.0,swish,,47.903509345213514,53.31973433494568,0.8425155623759863,True,max_dense
18,2,dense,32.0,elu,,47.903509345213514,53.31973433494568,0.8425155623759863,True,max_dense
18,3,dense,32.0,selu,,47.903509345213514,53.31973433494568,0.8425155623759863,True,max_dense
18,4,dense,128.0,sigmoid,,47.903509345213514,53.31973433494568,0.8425155623759863,True,max_dense
18,5,dense,32.0,relu,,47.903509345213514,53.31973433494568,0.8425155623759863,True,max_dense
18,6,dense,8.0,relu,,47.903509345213514,53.31973433494568,0.8425155623759863,True,max_dense
18,7,dense,8.0,swish,,47.903509345213514,53.31973433494568,0.8425155623759863,True,max_dense
18,8,dense,32.0,selu,,47.903509345213514,53.31973433494568,0.8425155623759863,True,max_dense
18,9,dense,32.0,selu,,47.903509345213514,53.31973433494568,0.8425155623759863,True,max_dense
18,10,dense,32.0,tanh,,47.903509345213514,53.31973433494568,0.8425155623759863,True,max_dense
19,1,dense,128.0,swish,,0.0,,,False,incomplete
19,2,dense,32.0,elu,,0.0,,,False,incomplete
19,3,dense,32.0,selu,,0.0,,,False,incomplete
19,4,dense,128.0,sigmoid,,0.0,,,False,incomplete
19,5,dense,32.0,relu,,0.0,,,False,incomplete
19,6,dense,8.0,relu,,0.0,,,False,incomplete
19,7,dense,8.0,swish,,0.0,,,False,incomplete
19,8,dense,32.0,selu,,0.0,,,False,incomplete
19,9,dense,32.0,selu,,0.0,,,False,incomplete
19,10,dense,32.0,tanh,,0.0,,,False,incomplete
20,1,dropout,,,0.2,47.879507106349216,53.31973433494568,1.0825379510189606,True,stop
20,2,dense,128.0,tanh,,47.879507106349216,53.31973433494568,1.0825379510189606,True,stop
20,3,dense,32.0,swish,,47.879507106349216,53.31973433494568,1.0825379510189606,True,stop
20,4,dense,32.0,selu,,47.879507106349216,53.31973433494568,1.0825379510189606,True,stop
20,5,dense,32.0,swish,,47.879507106349216,53.31973433494568,1.0825379510189606,True,stop
20,6,dense,64.0,relu,,47.879507106349216,53.31973433494568,1.0825379510189606,True,stop
20,7,dropout,,,0.0,47.879507106349216,53.31973433494568,1.0825379510189606,True,stop
20,8,dense,32.0,sigmoid,,47.879507106349216,53.31973433494568,1.0825379510189606,True,stop
20,9,dense,32.0,relu,,47.879507106349216,53.31973433494568,1.0825379510189606,True,stop
20,10,dense,64.0,elu,,47.879507106349216,53.31973433494568,1.0825379510189606,True,stop
20,11,dense,64.0,selu,,47.879507106349216,53.31973433494568,1.0825379510189606,True,stop
20,12,dense,64.0,relu,,47.879507106349216,53.31973433494568,1.0825379510189606,True,stop
21,1,dropout,,,0.2,0.0,,,False,incomplete
21,2,dense,128.0,tanh,,0.0,,,False,incomplete
21,3,dense,32.0,swish,,0.0,,,False,incomplete
21,4,dense,32.0,selu,,0.0,,,False,incomplete
21,5,dense,32.0,swish,,0.0,,,False,incomplete
21,6,dense,64.0,relu,,0.0,,,False,incomplete
21,7,dropout,,,0.0,0.0,,,False,incomplete
21,8,dense,32.0,sigmoid,,0.0,,,False,incomplete
21,9,dense,32.0,relu,,0.0,,,False,incomplete
21,10,dense,64.0,elu,,0.0,,,False,incomplete
21,11,dense,64.0,selu,,0.0,,,False,incomplete
21,12,dense,64.0,relu,,0.0,,,False,incomplete
22,1,dense,8.0,elu,,47.59840525567239,53.31973433494568,3.893556457787239,True,max_dense
22,2,dense,8.0,tanh,,47.59840525567239,53.31973433494568,3.893556457787239,True,max_dense
22,3,dense,32.0,swish,,47.59840525567239,53.31973433494568,3.893556457787239,True,max_dense
22,4,dense,512.0,swish,,47.59840525567239,53.31973433494568,3.893556457787239,True,max_dense
22,5,dense,128.0,elu,,47.59840525567239,53.31973433494568,3.893556457787239,True,max_dense
22,6,dense,16.0,selu,,47.59840525567239,53.31973433494568,3.893556457787239,True,max_dense
22,7,dense,32.0,relu,,47.59840525567239,53.31973433494568,3.893556457787239,True,max_dense
22,8,dense,128.0,sigmoid,,47.59840525567239,53.31973433494568,3.893556457787239,True,max_dense
22,9,dense,16.0,selu,,47.59840525567239,53.31973433494568,3.893556457787239,True,max_dense
22,10,dropout,,,0.2,47.59840525567239,53.31973433494568,3.893556457787239,True,max_dense
22,11,dense,32.0,selu,,47.59840525567239,53.31973433494568,3.893556457787239,True,max_dense
23,1,dense,8.0,elu,,0.0,,,False,incomplete
23,2,dense,8.0,tanh,,0.0,,,False,incomplete
23,3,dense,32.0,swish,,0.0,,,False,incomplete
23,4,dense,512.0,swish,,0.0,,,False,incomplete
23,5,dense,128.0,elu,,0.0,,,False,incomplete
23,6,dense,16.0,selu,,0.0,,,False,incomplete
23,7,dense,32.0,relu,,0.0,,,False,incomplete
23,8,dense,128.0,sigmoid,,0.0,,,False,incomplete
23,9,dense,16.0,selu,,0.0,,,False,incomplete
23,10,dropout,,,0.2,0.0,,,False,incomplete
23,11,dense,32.0,selu,,0.0,,,False,incomplete
24,1,dense,256.0,sigmoid,,47.49641254878964,53.31973433494568,4.913483526614668,True,max_dense
24,2,dense,32.0,selu,,47.49641254878964,53.31973433494568,4.913483526614668,True,max_dense
24,3,dense,64.0,tanh,,47.49641254878964,53.31973433494568,4.913483526614668,True,max_dense
24,4,dense,32.0,elu,,47.49641254878964,53.31973433494568,4.913483526614668,True,max_dense
24,5,dense,64.0,relu,,47.49641254878964,53.31973433494568,4.913483526614668,True,max_dense
24,6,dense,128.0,swish,,47.49641254878964,53.31973433494568,4.913483526614668,True,max_dense
24,7,dense,32.0,elu,,47.49641254878964,53.31973433494568,4.913483526614668,True,max_dense
24,8,dense,256.0,relu,,47.49641254878964,53.31973433494568,4.913483526614668,True,max_dense
24,9,dense,256.0,elu,,47.49641254878964,53.31973433494568,4.913483526614668,True,max_dense
24,10,dense,32.0,relu,,47.49641254878964,53.31973433494568,4.913483526614668,True,max_dense
25,1,dense,256.0,sigmoid,,0.0,,,False,incomplete
25,2,dense,32.0,selu,,0.0,,,False,incomplete
25,3,dense,64.0,tanh,,0.0,,,False,incomplete
25,4,dense,32.0,elu,,0.0,,,False,incomplete
25,5,dense,64.0,relu,,0.0,,,False,incomplete
25,6,dense,128.0,swish,,0.0,,,False,incomplete
25,7,dense,32.0,elu,,0.0,,,False,incomplete
25,8,dense,256.0,relu,,0.0,,,False,incomplete
25,9,dense,256.0,elu,,0.0,,,False,incomplete
25,10,dense,32.0,relu,,0.0,,,False,incomplete
26,1,dense,32.0,elu,,47.217394926137445,53.31973433494568,7.7036597531366375,True,max_dense
26,2,dense,32.0,elu,,47.217394926137445,53.31973433494568,7.7036597531366375,True,max_dense
26,3,dense,256.0,relu,,47.217394926137445,53.31973433494568,7.7036597531366375,True,max_dense
26,4,dense,512.0,selu,,47.217394926137445,53.31973433494568,7.7036597531366375,True,max_dense
26,5,dense,64.0,tanh,,47.217394926137445,53.31973433494568,7.7036597531366375,True,max_dense
26,6,dense,8.0,sigmoid,,47.217394926137445,53.31973433494568,7.7036597531366375,True,max_dense
26,7,dense,256.0,relu,,47.217394926137445,53.31973433494568,7.7036597531366375,True,max_dense
26,8,dense,16.0,relu,,47.217394926137445,53.31973433494568,7.7036597531366375,True,max_dense
26,9,dense,8.0,relu,,47.217394926137445,53.31973433494568,7.7036597531366375,True,max_dense
26,10,dense,128.0,elu,,47.217394926137445,53.31973433494568,7.7036597531366375,True,max_dense
27,1,dense,32.0,elu,,0.0,,,False,incomplete
27,2,dense,32.0,elu,,0.0,,,False,incomplete
27,3,dense,256.0,relu,,0.0,,,False,incomplete
27,4,dense,512.0,selu,,0.0,,,False,incomplete
27,5,dense,64.0,tanh,,0.0,,,False,incomplete
27,6,dense,8.0,sigmoid,,0.0,,,False,incomplete
27,7,dense,256.0,relu,,0.0,,,False,incomplete
27,8,dense,16.0,relu,,0.0,,,False,incomplete
27,9,dense,8.0,relu,,0.0,,,False,incomplete
27,10,dense,128.0,elu,,0.0,,,False,incomplete
28,1,dense,8.0,selu,,38.113816640655756,46.68026566505432,38.98422457893131,True,max_dense
28,2,dense,256.0,selu,,38.113816640655756,46.68026566505432,38.98422457893131,True,max_dense
28,3,dense,256.0,elu,,38.113816640655756,46.68026566505432,38.98422457893131,True,max_dense
28,4,dense,16.0,selu,,38.113816640655756,46.68026566505432,38.98422457893131,True,max_dense
28,5,dense,64.0,sigmoid,,38.113816640655756,46.68026566505432,38.98422457893131,True,max_dense
28,6,dense,512.0,sigmoid,,38.113816640655756,46.68026566505432,38.98422457893131,True,max_dense
28,7,dense,512.0,tanh,,38.113816640655756,46.68026566505432,38.98422457893131,True,max_dense
28,8,dense,512.0,tanh,,38.113816640655756,46.68026566505432,38.98422457893131,True,max_dense
28,9,dense,512.0,selu,,38.113816640655756,46.68026566505432,38.98422457893131,True,max_dense
28,10,dropout,,,0.0,38.113816640655756,46.68026566505432,38.98422457893131,True,max_dense
28,11,dense,64.0,elu,,38.113816640655756,46.68026566505432,38.98422457893131,True,max_dense
29,1,dense,8.0,selu,,0.0,,,False,incomplete
29,2,dense,256.0,selu,,0.0,,,False,incomplete
29,3,dense,256.0,elu,,0.0,,,False,incomplete
29,4,dense,16.0,selu,,0.0,,,False,incomplete
29,5,dense,64.0,sigmoid,,0.0,,,False,incomplete
29,6,dense,512.0,sigmoid,,0.0,,,False,incomplete
29,7,dense,512.0,tanh,,0.0,,,False,incomplete
29,8,dense,512.0,tanh,,0.0,,,False,incomplete
29,9,dense,512.0,selu,,0.0,,,False,incomplete
29,10,dropout,,,0.0,0.0,,,False,incomplete
29,11,dense,64.0,elu,,0.0,,,False,incomplete
30,1,dense,16.0,sigmoid,,47.38820077441405,53.31973433494568,5.995601270370598,True,max_dense
30,2,dense,128.0,sigmoid,,47.38820077441405,53.31973433494568,5.995601270370598,True,max_dense
30,3,dense,8.0,selu,,47.38820077441405,53.31973433494568,5.995601270370598,True,max_dense
30,4,dense,32.0,sigmoid,,47.38820077441405,53.31973433494568,5.995601270370598,True,max_dense
30,5,dense,64.0,tanh,,47.38820077441405,53.31973433494568,5.995601270370598,True,max_dense
30,6,batchnorm,,,,47.38820077441405,53.31973433494568,5.995601270370598,True,max_dense
30,7,dense,8.0,tanh,,47.38820077441405,53.31973433494568,5.995601270370598,True,max_dense
30,8,dense,256.0,swish,,47.38820077441405,53.31973433494568,5.995601270370598,True,max_dense
30,9,dense,256.0,elu,,47.38820077441405,53.31973433494568,5.995601270370598,True,max_dense
30,10,dense,256.0,relu,,47.38820077441405,53.31973433494568,5.995601270370598,True,max_dense
30,11,dense,8.0,selu,,47.38820077441405,53.31973433494568,5.995601270370598,True,max_dense
31,1,dense,16.0,sigmoid,,0.0,,,False,incomplete
31,2,dense,128.0,sigmoid,,0.0,,,False,incomplete
31,3,dense,8.0,selu,,0.0,,,False,incomplete
31,4,dense,32.0,sigmoid,,0.0,,,False,incomplete
31,5,dense,64.0,tanh,,0.0,,,False,incomplete
31,6,batchnorm,,,,0.0,,,False,incomplete
31,7,dense,8.0,tanh,,0.0,,,False,incomplete
31,8,dense,256.0,swish,,0.0,,,False,incomplete
31,9,dense,256.0,elu,,0.0,,,False,incomplete
31,10,dense,256.0,relu,,0.0,,,False,incomplete
31,11,dense,8.0,selu,,0.0,,,False,incomplete
32,1,dense,32.0,selu,,63.19785565969776,70.49464583396912,2.473255908744429,True,max_dense
32,2,dense,16.0,swish,,63.19785565969776,70.49464583396912,2.473255908744429,True,max_dense
32,3,dense,256.0,selu,,63.19785565969776,70.49464583396912,2.473255908744429,True,max_dense
32,4,dense,128.0,selu,,63.19785565969776,70.49464583396912,2.473255908744429,True,max_dense
32,5,dense,16.0,relu,,63.19785565969776,70.49464583396912,2.473255908744429,True,max_dense
32,6,dense,256.0,swish,,63.19785565969776,70.49464583396912,2.473255908744429,True,max_dense
32,7,dense,32.0,selu,,63.19785565969776,70.49464583396912,2.473255908744429,True,max_dense
32,8,batchnorm,,,,63.19785565969776,70.49464583396912,2.473255908744429,True,max_dense
32,9,dense,64.0,sigmoid,,63.19785565969776,70.49464583396912,2.473255908744429,True,max_dense
32,10,dense,8.0,elu,,63.19785565969776,70.49464583396912,2.473255908744429,True,max_dense
32,11,dense,256.0,sigmoid,,63.19785565969776,70.49464583396912,2.473255908744429,True,max_dense
33,1,dense,32.0,selu,,0.0,,,False,incomplete
33,2,dense,16.0,swish,,0.0,,,False,incomplete
33,3,dense,256.0,selu,,0.0,,,False,incomplete
33,4,dense,128.0,selu,,0.0,,,False,incomplete
33,5,dense,16.0,relu,,0.0,,,False,incomplete
33,6,dense,256.0,swish,,0.0,,,False,incomplete
33,7,dense,32.0,selu,,0.0,,,False,incomplete
33,8,batchnorm,,,,0.0,,,False,incomplete
33,9,dense,64.0,sigmoid,,0.0,,,False,incomplete
33,10,dense,8.0,elu,,0.0,,,False,incomplete
33,11,dense,256.0,sigmoid,,0.0,,,False,incomplete
34,1,dropout,,,0.2,47.00231604062796,53.31973433494568,9.854448608231523,True,max_dense
34,2,dropout,,,0.0,47.00231604062796,53.31973433494568,9.854448608231523,True,max_dense
34,3,dense,32.0,selu,,47.00231604062796,53.31973433494568,9.854448608231523,True,max_dense
34,4,dense,16.0,relu,,47.00231604062796,53.31973433494568,9.854448608231523,True,max_dense
34,5,dense,64.0,swish,,47.00231604062796,53.31973433494568,9.854448608231523,True,max_dense
34,6,dense,128.0,swish,,47.00231604062796,53.31973433494568,9.854448608231523,True,max_dense
34,7,dense,512.0,swish,,47.00231604062796,53.31973433494568,9.854448608231523,True,max_dense
34,8,dense,128.0,sigmoid,,47.00231604062796,53.31973433494568,9.854448608231523,True,max_dense
34,9,dense,128.0,sigmoid,,47.00231604062796,53.31973433494568,9.854448608231523,True,max_dense
34,10,dense,32.0,elu,,47.00231604062796,53.31973433494568,9.854448608231523,True,max_dense
34,11,dense,128.0,sigmoid,,47.00231604062796,53.31973433494568,9.854448608231523,True,max_dense
34,12,dense,512.0,selu,,47.00231604062796,53.31973433494568,9.854448608231523,True,max_dense
35,1,dropout,,,0.2,0.0,,,False,incomplete
35,2,dropout,,,0.0,0.0,,,False,incomplete
35,3,dense,32.0,selu,,0.0,,,False,incomplete
