arch_id,layer_num,layer_type,units,activation,dropout_rate,reward,accuracy,complexity,completed,termination_reason
0,1,dropout,,,0.5,34.32562844562867,46.68026566505432,15.092920432073916,True,max_dense
0,2,dense,512.0,selu,,34.32562844562867,46.68026566505432,15.092920432073916,True,max_dense
0,3,dense,256.0,relu,,34.32562844562867,46.68026566505432,15.092920432073916,True,max_dense
0,4,dense,8.0,sigmoid,,34.32562844562867,46.68026566505432,15.092920432073916,True,max_dense
0,5,dense,64.0,sigmoid,,34.32562844562867,46.68026566505432,15.092920432073916,True,max_dense
0,6,dense,64.0,elu,,34.32562844562867,46.68026566505432,15.092920432073916,True,max_dense
0,7,dense,512.0,swish,,34.32562844562867,46.68026566505432,15.092920432073916,True,max_dense
0,8,dense,256.0,tanh,,34.32562844562867,46.68026566505432,15.092920432073916,True,max_dense
0,9,dense,32.0,relu,,34.32562844562867,46.68026566505432,15.092920432073916,True,max_dense
0,10,dense,512.0,selu,,34.32562844562867,46.68026566505432,15.092920432073916,True,max_dense
0,11,dense,32.0,sigmoid,,34.32562844562867,46.68026566505432,15.092920432073916,True,max_dense
1,1,dropout,,,0.5,0.0,,,False,incomplete
1,2,dense,512.0,selu,,0.0,,,False,incomplete
1,3,dense,256.0,relu,,0.0,,,False,incomplete
1,4,dense,8.0,sigmoid,,0.0,,,False,incomplete
1,5,dense,64.0,sigmoid,,0.0,,,False,incomplete
1,6,dense,64.0,elu,,0.0,,,False,incomplete
1,7,dense,512.0,swish,,0.0,,,False,incomplete
1,8,dense,256.0,tanh,,0.0,,,False,incomplete
1,9,dense,32.0,relu,,0.0,,,False,incomplete
1,10,dense,512.0,selu,,0.0,,,False,incomplete
1,11,dense,32.0,sigmoid,,0.0,,,False,incomplete
2,1,dense,256.0,tanh,,39.91964989546029,53.31973433494568,13.68068786248129,True,max_dense
2,2,dropout,,,0.2,39.91964989546029,53.31973433494568,13.68068786248129,True,max_dense
2,3,dense,64.0,sigmoid,,39.91964989546029,53.31973433494568,13.68068786248129,True,max_dense
2,4,dense,512.0,elu,,39.91964989546029,53.31973433494568,13.68068786248129,True,max_dense
2,5,dense,256.0,selu,,39.91964989546029,53.31973433494568,13.68068786248129,True,max_dense
2,6,dense,512.0,sigmoid,,39.91964989546029,53.31973433494568,13.68068786248129,True,max_dense
2,7,dense,8.0,selu,,39.91964989546029,53.31973433494568,13.68068786248129,True,max_dense
2,8,dense,32.0,swish,,39.91964989546029,53.31973433494568,13.68068786248129,True,max_dense
2,9,dense,8.0,elu,,39.91964989546029,53.31973433494568,13.68068786248129,True,max_dense
2,10,dense,32.0,tanh,,39.91964989546029,53.31973433494568,13.68068786248129,True,max_dense
2,11,dense,16.0,tanh,,39.91964989546029,53.31973433494568,13.68068786248129,True,max_dense
3,1,dense,256.0,tanh,,0.0,,,False,incomplete
3,2,dropout,,,0.2,0.0,,,False,incomplete
3,3,dense,64.0,sigmoid,,0.0,,,False,incomplete
3,4,dense,512.0,elu,,0.0,,,False,incomplete
3,5,dense,256.0,selu,,0.0,,,False,incomplete
3,6,dense,512.0,sigmoid,,0.0,,,False,incomplete
3,7,dense,8.0,selu,,0.0,,,False,incomplete
3,8,dense,32.0,swish,,0.0,,,False,incomplete
3,9,dense,8.0,elu,,0.0,,,False,incomplete
3,10,dense,32.0,tanh,,0.0,,,False,incomplete
3,11,dense,16.0,tanh,,0.0,,,False,incomplete
4,1,dense,256.0,elu,,40.83139880649316,53.31973433494568,9.1219433073169,True,max_dense
4,2,dense,16.0,selu,,40.83139880649316,53.31973433494568,9.1219433073169,True,max_dense
4,3,dense,256.0,sigmoid,,40.83139880649316,53.31973433494568,9.1219433073169,True,max_dense
4,4,dense,32.0,selu,,40.83139880649316,53.31973433494568,9.1219433073169,True,max_dense
4,5,dense,8.0,elu,,40.83139880649316,53.31973433494568,9.1219433073169,True,max_dense
4,6,dense,256.0,swish,,40.83139880649316,53.31973433494568,9.1219433073169,True,max_dense
4,7,dense,128.0,swish,,40.83139880649316,53.31973433494568,9.1219433073169,True,max_dense
4,8,dense,64.0,relu,,40.83139880649316,53.31973433494568,9.1219433073169,True,max_dense
4,9,dense,256.0,relu,,40.83139880649316,53.31973433494568,9.1219433073169,True,max_dense
4,10,dense,512.0,swish,,40.83139880649316,53.31973433494568,9.1219433073169,True,max_dense
5,1,dense,256.0,elu,,0.0,,,False,incomplete
5,2,dense,16.0,selu,,0.0,,,False,incomplete
5,3,dense,256.0,sigmoid,,0.0,,,False,incomplete
5,4,dense,32.0,selu,,0.0,,,False,incomplete
5,5,dense,8.0,elu,,0.0,,,False,incomplete
5,6,dense,256.0,swish,,0.0,,,False,incomplete
5,7,dense,128.0,swish,,0.0,,,False,incomplete
5,8,dense,64.0,relu,,0.0,,,False,incomplete
5,9,dense,256.0,relu,,0.0,,,False,incomplete
5,10,dense,512.0,swish,,0.0,,,False,incomplete
6,1,dense,32.0,elu,,41.35669150186223,53.31973433494568,6.495479830471582,True,max_dense
6,2,dense,512.0,relu,,41.35669150186223,53.31973433494568,6.495479830471582,True,max_dense
6,3,dense,16.0,elu,,41.35669150186223,53.31973433494568,6.495479830471582,True,max_dense
6,4,dense,512.0,relu,,41.35669150186223,53.31973433494568,6.495479830471582,True,max_dense
6,5,dense,64.0,relu,,41.35669150186223,53.31973433494568,6.495479830471582,True,max_dense
6,6,dense,64.0,elu,,41.35669150186223,53.31973433494568,6.495479830471582,True,max_dense
6,7,dense,256.0,sigmoid,,41.35669150186223,53.31973433494568,6.495479830471582,True,max_dense
6,8,dense,64.0,selu,,41.35669150186223,53.31973433494568,6.495479830471582,True,max_dense
6,9,dense,512.0,relu,,41.35669150186223,53.31973433494568,6.495479830471582,True,max_dense
6,10,dense,32.0,selu,,41.35669150186223,53.31973433494568,6.495479830471582,True,max_dense
7,1,dense,32.0,elu,,0.0,,,False,incomplete
7,2,dense,512.0,relu,,0.0,,,False,incomplete
7,3,dense,16.0,elu,,0.0,,,False,incomplete
7,4,dense,512.0,relu,,0.0,,,False,incomplete
7,5,dense,64.0,relu,,0.0,,,False,incomplete
7,6,dense,64.0,elu,,0.0,,,False,incomplete
7,7,dense,256.0,sigmoid,,0.0,,,False,incomplete
7,8,dense,64.0,selu,,0.0,,,False,incomplete
7,9,dense,512.0,relu,,0.0,,,False,incomplete
7,10,dense,32.0,selu,,0.0,,,False,incomplete
8,1,dense,64.0,swish,,42.346901513048145,53.31973433494568,1.544429774541995,True,max_dense
8,2,dense,16.0,relu,,42.346901513048145,53.31973433494568,1.544429774541995,True,max_dense
8,3,dense,16.0,sigmoid,,42.346901513048145,53.31973433494568,1.544429774541995,True,max_dense
8,4,dropout,,,0.0,42.346901513048145,53.31973433494568,1.544429774541995,True,max_dense
8,5,dense,64.0,relu,,42.346901513048145,53.31973433494568,1.544429774541995,True,max_dense
8,6,dense,64.0,swish,,42.346901513048145,53.31973433494568,1.544429774541995,True,max_dense
8,7,dense,16.0,selu,,42.346901513048145,53.31973433494568,1.544429774541995,True,max_dense
8,8,dense,128.0,sigmoid,,42.346901513048145,53.31973433494568,1.544429774541995,True,max_dense
8,9,dense,32.0,selu,,42.346901513048145,53.31973433494568,1.544429774541995,True,max_dense
8,10,dense,128.0,sigmoid,,42.346901513048145,53.31973433494568,1.544429774541995,True,max_dense
8,11,dense,128.0,elu,,42.346901513048145,53.31973433494568,1.544429774541995,True,max_dense
8,12,dropout,,,0.2,42.346901513048145,53.31973433494568,1.544429774541995,True,max_dense
9,1,dense,64.0,swish,,0.0,,,False,incomplete
9,2,dense,16.0,relu,,0.0,,,False,incomplete
9,3,dense,16.0,sigmoid,,0.0,,,False,incomplete
9,4,dropout,,,0.0,0.0,,,False,incomplete
9,5,dense,64.0,relu,,0.0,,,False,incomplete
9,6,dense,64.0,swish,,0.0,,,False,incomplete
9,7,dense,16.0,selu,,0.0,,,False,incomplete
9,8,dense,128.0,sigmoid,,0.0,,,False,incomplete
9,9,dense,32.0,selu,,0.0,,,False,incomplete
9,10,dense,128.0,sigmoid,,0.0,,,False,incomplete
9,11,dense,128.0,elu,,0.0,,,False,incomplete
9,12,dropout,,,0.2,0.0,,,False,incomplete
10,1,dropout,,,0.0,41.87956380339624,53.31973433494568,3.8811183228015387,True,max_dense
10,2,dense,8.0,sigmoid,,41.87956380339624,53.31973433494568,3.8811183228015387,True,max_dense
10,3,dense,256.0,elu,,41.87956380339624,53.31973433494568,3.8811183228015387,True,max_dense
10,4,dense,256.0,tanh,,41.87956380339624,53.31973433494568,3.8811183228015387,True,max_dense
10,5,dense,8.0,tanh,,41.87956380339624,53.31973433494568,3.8811183228015387,True,max_dense
10,6,dense,32.0,tanh,,41.87956380339624,53.31973433494568,3.8811183228015387,True,max_dense
10,7,dense,16.0,tanh,,41.87956380339624,53.31973433494568,3.8811183228015387,True,max_dense
10,8,batchnorm,,,,41.87956380339624,53.31973433494568,3.8811183228015387,True,max_dense
10,9,dense,128.0,swish,,41.87956380339624,53.31973433494568,3.8811183228015387,True,max_dense
10,10,dense,8.0,elu,,41.87956380339624,53.31973433494568,3.8811183228015387,True,max_dense
10,11,dense,128.0,tanh,,41.87956380339624,53.31973433494568,3.8811183228015387,True,max_dense
10,12,dense,128.0,sigmoid,,41.87956380339624,53.31973433494568,3.8811183228015387,True,max_dense
11,1,dropout,,,0.0,0.0,,,False,incomplete
11,2,dense,8.0,sigmoid,,0.0,,,False,incomplete
11,3,dense,256.0,elu,,0.0,,,False,incomplete
11,4,dense,256.0,tanh,,0.0,,,False,incomplete
11,5,dense,8.0,tanh,,0.0,,,False,incomplete
11,6,dense,32.0,tanh,,0.0,,,False,incomplete
11,7,dense,16.0,tanh,,0.0,,,False,incomplete
11,8,batchnorm,,,,0.0,,,False,incomplete
11,9,dense,128.0,swish,,0.0,,,False,incomplete
11,10,dense,8.0,elu,,0.0,,,False,incomplete
11,11,dense,128.0,tanh,,0.0,,,False,incomplete
11,12,dense,128.0,sigmoid,,0.0,,,False,incomplete
12,1,dense,256.0,swish,,35.947090615629406,46.68026566505432,6.985609582070261,True,max_dense
12,2,dense,32.0,sigmoid,,35.947090615629406,46.68026566505432,6.985609582070261,True,max_dense
12,3,dense,16.0,sigmoid,,35.947090615629406,46.68026566505432,6.985609582070261,True,max_dense
12,4,dense,32.0,selu,,35.947090615629406,46.68026566505432,6.985609582070261,True,max_dense
12,5,dense,512.0,elu,,35.947090615629406,46.68026566505432,6.985609582070261,True,max_dense
12,6,dense,16.0,sigmoid,,35.947090615629406,46.68026566505432,6.985609582070261,True,max_dense
12,7,dense,512.0,elu,,35.947090615629406,46.68026566505432,6.985609582070261,True,max_dense
12,8,dense,128.0,sigmoid,,35.947090615629406,46.68026566505432,6.985609582070261,True,max_dense
12,9,dense,128.0,swish,,35.947090615629406,46.68026566505432,6.985609582070261,True,max_dense
12,10,dense,256.0,tanh,,35.947090615629406,46.68026566505432,6.985609582070261,True,max_dense
13,1,dense,256.0,swish,,0.0,,,False,incomplete
13,2,dense,32.0,sigmoid,,0.0,,,False,incomplete
13,3,dense,16.0,sigmoid,,0.0,,,False,incomplete
13,4,dense,32.0,selu,,0.0,,,False,incomplete
13,5,dense,512.0,elu,,0.0,,,False,incomplete
13,6,dense,16.0,sigmoid,,0.0,,,False,incomplete
13,7,dense,512.0,elu,,0.0,,,False,incomplete
13,8,dense,128.0,sigmoid,,0.0,,,False,incomplete
13,9,dense,128.0,swish,,0.0,,,False,incomplete
13,10,dense,256.0,tanh,,0.0,,,False,incomplete
14,1,dense,64.0,swish,,56.467124493482864,70.96379399299622,1.5195535045705943,True,stop
14,2,dense,512.0,sigmoid,,56.467124493482864,70.96379399299622,1.5195535045705943,True,stop
15,1,dense,64.0,swish,,0.0,,,False,incomplete
15,2,dense,512.0,sigmoid,,0.0,,,False,incomplete
16,1,dense,32.0,sigmoid,,53.92331170014318,67.41458177566528,0.041768601945223464,True,stop
16,2,dropout,,,0.5,53.92331170014318,67.41458177566528,0.041768601945223464,True,stop
16,3,dropout,,,0.5,53.92331170014318,67.41458177566528,0.041768601945223464,True,stop
17,1,dense,32.0,sigmoid,,0.0,,,False,incomplete
17,2,dropout,,,0.5,0.0,,,False,incomplete
17,3,dropout,,,0.5,0.0,,,False,incomplete
18,1,dense,512.0,sigmoid,,41.114584885194624,53.31973433494568,7.706012913809608,True,max_dense
18,2,dense,128.0,elu,,41.114584885194624,53.31973433494568,7.706012913809608,True,max_dense
18,3,dense,512.0,tanh,,41.114584885194624,53.31973433494568,7.706012913809608,True,max_dense
18,4,dense,32.0,swish,,41.114584885194624,53.31973433494568,7.706012913809608,True,max_dense
18,5,dense,32.0,sigmoid,,41.114584885194624,53.31973433494568,7.706012913809608,True,max_dense
18,6,batchnorm,,,,41.114584885194624,53.31973433494568,7.706012913809608,True,max_dense
18,7,dense,128.0,sigmoid,,41.114584885194624,53.31973433494568,7.706012913809608,True,max_dense
18,8,dense,64.0,sigmoid,,41.114584885194624,53.31973433494568,7.706012913809608,True,max_dense
18,9,dense,16.0,elu,,41.114584885194624,53.31973433494568,7.706012913809608,True,max_dense
18,10,dense,8.0,swish,,41.114584885194624,53.31973433494568,7.706012913809608,True,max_dense
18,11,dense,512.0,relu,,41.114584885194624,53.31973433494568,7.706012913809608,True,max_dense
19,1,dense,512.0,sigmoid,,0.0,,,False,incomplete
19,2,dense,128.0,elu,,0.0,,,False,incomplete
19,3,dense,512.0,tanh,,0.0,,,False,incomplete
19,4,dense,32.0,swish,,0.0,,,False,incomplete
19,5,dense,32.0,sigmoid,,0.0,,,False,incomplete
19,6,batchnorm,,,,0.0,,,False,incomplete
19,7,dense,128.0,sigmoid,,0.0,,,False,incomplete
19,8,dense,64.0,sigmoid,,0.0,,,False,incomplete
19,9,dense,16.0,elu,,0.0,,,False,incomplete
19,10,dense,8.0,swish,,0.0,,,False,incomplete
19,11,dense,512.0,relu,,0.0,,,False,incomplete
20,1,dense,512.0,tanh,,40.241831208170964,53.31973433494568,12.069781298927882,True,stop
20,2,dense,256.0,sigmoid,,40.241831208170964,53.31973433494568,12.069781298927882,True,stop
20,3,dense,64.0,selu,,40.241831208170964,53.31973433494568,12.069781298927882,True,stop
20,4,dense,256.0,sigmoid,,40.241831208170964,53.31973433494568,12.069781298927882,True,stop
20,5,dense,128.0,selu,,40.241831208170964,53.31973433494568,12.069781298927882,True,stop
20,6,batchnorm,,,,40.241831208170964,53.31973433494568,12.069781298927882,True,stop
20,7,dense,256.0,elu,,40.241831208170964,53.31973433494568,12.069781298927882,True,stop
20,8,dense,64.0,selu,,40.241831208170964,53.31973433494568,12.069781298927882,True,stop
20,9,dense,128.0,swish,,40.241831208170964,53.31973433494568,12.069781298927882,True,stop
20,10,batchnorm,,,,40.241831208170964,53.31973433494568,12.069781298927882,True,stop
20,11,dense,128.0,tanh,,40.241831208170964,53.31973433494568,12.069781298927882,True,stop
21,1,dense,512.0,tanh,,0.0,,,False,incomplete
21,2,dense,256.0,sigmoid,,0.0,,,False,incomplete
21,3,dense,64.0,selu,,0.0,,,False,incomplete
21,4,dense,256.0,sigmoid,,0.0,,,False,incomplete
21,5,dense,128.0,selu,,0.0,,,False,incomplete
21,6,batchnorm,,,,0.0,,,False,incomplete
21,7,dense,256.0,elu,,0.0,,,False,incomplete
21,8,dense,64.0,selu,,0.0,,,False,incomplete
21,9,dense,128.0,swish,,0.0,,,False,incomplete
21,10,batchnorm,,,,0.0,,,False,incomplete
21,11,dense,128.0,tanh,,0.0,,,False,incomplete
22,1,dense,8.0,sigmoid,,55.915108509204806,70.11728882789612,0.8936127655604851,True,max_dense
22,2,dense,8.0,selu,,55.915108509204806,70.11728882789612,0.8936127655604851,True,max_dense
22,3,dense,128.0,tanh,,55.915108509204806,70.11728882789612,0.8936127655604851,True,max_dense
22,4,dense,64.0,swish,,55.915108509204806,70.11728882789612,0.8936127655604851,True,max_dense
22,5,dense,32.0,swish,,55.915108509204806,70.11728882789612,0.8936127655604851,True,max_dense
22,6,dense,16.0,selu,,55.915108509204806,70.11728882789612,0.8936127655604851,True,max_dense
22,7,batchnorm,,,,55.915108509204806,70.11728882789612,0.8936127655604851,True,max_dense
22,8,dense,128.0,sigmoid,,55.915108509204806,70.11728882789612,0.8936127655604851,True,max_dense
22,9,dense,8.0,relu,,55.915108509204806,70.11728882789612,0.8936127655604851,True,max_dense
22,10,dense,8.0,sigmoid,,55.915108509204806,70.11728882789612,0.8936127655604851,True,max_dense
22,11,dense,512.0,selu,,55.915108509204806,70.11728882789612,0.8936127655604851,True,max_dense
23,1,dense,8.0,sigmoid,,0.0,,,False,incomplete
23,2,dense,8.0,selu,,0.0,,,False,incomplete
23,3,dense,128.0,tanh,,0.0,,,False,incomplete
23,4,dense,64.0,swish,,0.0,,,False,incomplete
23,5,dense,32.0,swish,,0.0,,,False,incomplete
23,6,dense,16.0,selu,,0.0,,,False,incomplete
23,7,batchnorm,,,,0.0,,,False,incomplete
23,8,dense,128.0,sigmoid,,0.0,,,False,incomplete
23,9,dense,8.0,relu,,0.0,,,False,incomplete
23,10,dense,8.0,sigmoid,,0.0,,,False,incomplete
23,11,dense,512.0,selu,,0.0,,,False,incomplete
24,1,dense,256.0,sigmoid,,42.334732310710784,53.31973433494568,1.6052757862287994,True,stop
24,2,batchnorm,,,,42.334732310710784,53.31973433494568,1.6052757862287994,True,stop
24,3,batchnorm,,,,42.334732310710784,53.31973433494568,1.6052757862287994,True,stop
24,4,dense,8.0,selu,,42.334732310710784,53.31973433494568,1.6052757862287994,True,stop
24,5,dense,16.0,selu,,42.334732310710784,53.31973433494568,1.6052757862287994,True,stop
24,6,dense,128.0,swish,,42.334732310710784,53.31973433494568,1.6052757862287994,True,stop
24,7,dense,128.0,tanh,,42.334732310710784,53.31973433494568,1.6052757862287994,True,stop
24,8,dense,64.0,swish,,42.334732310710784,53.31973433494568,1.6052757862287994,True,stop
24,9,dense,8.0,relu,,42.334732310710784,53.31973433494568,1.6052757862287994,True,stop
24,10,dense,8.0,swish,,42.334732310710784,53.31973433494568,1.6052757862287994,True,stop
25,1,dense,256.0,sigmoid,,0.0,,,False,incomplete
25,2,batchnorm,,,,0.0,,,False,incomplete
25,3,batchnorm,,,,0.0,,,False,incomplete
25,4,dense,8.0,selu,,0.0,,,False,incomplete
25,5,dense,16.0,selu,,0.0,,,False,incomplete
25,6,dense,128.0,swish,,0.0,,,False,incomplete
25,7,dense,128.0,tanh,,0.0,,,False,incomplete
25,8,dense,64.0,swish,,0.0,,,False,incomplete
25,9,dense,8.0,relu,,0.0,,,False,incomplete
25,10,dense,8.0,swish,,0.0,,,False,incomplete
26,1,dense,32.0,elu,,41.20158459693244,53.31973433494568,7.27101435512052,True,max_dense
26,2,dense,8.0,swish,,41.20158459693244,53.31973433494568,7.27101435512052,True,max_dense
26,3,dense,32.0,tanh,,41.20158459693244,53.31973433494568,7.27101435512052,True,max_dense
26,4,batchnorm,,,,41.20158459693244,53.31973433494568,7.27101435512052,True,max_dense
26,5,dense,128.0,swish,,41.20158459693244,53.31973433494568,7.27101435512052,True,max_dense
26,6,dense,128.0,selu,,41.20158459693244,53.31973433494568,7.27101435512052,True,max_dense
26,7,dense,256.0,sigmoid,,41.20158459693244,53.31973433494568,7.27101435512052,True,max_dense
26,8,dense,128.0,elu,,41.20158459693244,53.31973433494568,7.27101435512052,True,max_dense
26,9,dense,512.0,selu,,41.20158459693244,53.31973433494568,7.27101435512052,True,max_dense
26,10,dense,32.0,elu,,41.20158459693244,53.31973433494568,7.27101435512052,True,max_dense
26,11,dropout,,,0.0,41.20158459693244,53.31973433494568,7.27101435512052,True,max_dense
26,12,dense,64.0,elu,,41.20158459693244,53.31973433494568,7.27101435512052,True,max_dense
26,13,batchnorm,,,,41.20158459693244,53.31973433494568,7.27101435512052,True,max_dense
27,1,dense,32.0,elu,,0.0,,,False,incomplete
27,2,dense,8.0,swish,,0.0,,,False,incomplete
27,3,dense,32.0,tanh,,0.0,,,False,incomplete
27,4,batchnorm,,,,0.0,,,False,incomplete
27,5,dense,128.0,swish,,0.0,,,False,incomplete
27,6,dense,128.0,selu,,0.0,,,False,incomplete
27,7,dense,256.0,sigmoid,,0.0,,,False,incomplete
27,8,dense,128.0,elu,,0.0,,,False,incomplete
27,9,dense,512.0,selu,,0.0,,,False,incomplete
27,10,dense,32.0,elu,,0.0,,,False,incomplete
27,11,dropout,,,0.0,0.0,,,False,incomplete
27,12,dense,64.0,elu,,0.0,,,False,incomplete
27,13,batchnorm,,,,0.0,,,False,incomplete
28,1,dense,16.0,relu,,35.841937950128674,46.68026566505432,7.511372909573918,True,max_dense
28,2,dense,256.0,relu,,35.841937950128674,46.68026566505432,7.511372909573918,True,max_dense
28,3,batchnorm,,,,35.841937950128674,46.68026566505432,7.511372909573918,True,max_dense
28,4,dense,256.0,selu,,35.841937950128674,46.68026566505432,7.511372909573918,True,max_dense
28,5,dense,32.0,sigmoid,,35.841937950128674,46.68026566505432,7.511372909573918,True,max_dense
28,6,dense,256.0,sigmoid,,35.841937950128674,46.68026566505432,7.511372909573918,True,max_dense
28,7,dense,128.0,sigmoid,,35.841937950128674,46.68026566505432,7.511372909573918,True,max_dense
28,8,dense,256.0,selu,,35.841937950128674,46.68026566505432,7.511372909573918,True,max_dense
28,9,dense,16.0,sigmoid,,35.841937950128674,46.68026566505432,7.511372909573918,True,max_dense
28,10,dense,256.0,selu,,35.841937950128674,46.68026566505432,7.511372909573918,True,max_dense
28,11,dense,64.0,tanh,,35.841937950128674,46.68026566505432,7.511372909573918,True,max_dense
29,1,dense,16.0,relu,,0.0,,,False,incomplete
29,2,dense,256.0,relu,,0.0,,,False,incomplete
29,3,batchnorm,,,,0.0,,,False,incomplete
29,4,dense,256.0,selu,,0.0,,,False,incomplete
29,5,dense,32.0,sigmoid,,0.0,,,False,incomplete
29,6,dense,256.0,sigmoid,,0.0,,,False,incomplete
29,7,dense,128.0,sigmoid,,0.0,,,False,incomplete
29,8,dense,256.0,selu,,0.0,,,False,incomplete
29,9,dense,16.0,sigmoid,,0.0,,,False,incomplete
29,10,dense,256.0,selu,,0.0,,,False,incomplete
29,11,dense,64.0,tanh,,0.0,,,False,incomplete
30,1,dense,16.0,selu,,41.968109877862005,53.31973433494568,3.4383879504726913,True,max_dense
30,2,dense,128.0,swish,,41.968109877862005,53.31973433494568,3.4383879504726913,True,max_dense
30,3,dense,64.0,sigmoid,,41.968109877862005,53.31973433494568,3.4383879504726913,True,max_dense
30,4,dense,128.0,sigmoid,,41.968109877862005,53.31973433494568,3.4383879504726913,True,max_dense
30,5,dense,128.0,swish,,41.968109877862005,53.31973433494568,3.4383879504726913,True,max_dense
30,6,dense,256.0,tanh,,41.968109877862005,53.31973433494568,3.4383879504726913,True,max_dense
30,7,dense,16.0,elu,,41.968109877862005,53.31973433494568,3.4383879504726913,True,max_dense
30,8,dense,32.0,relu,,41.968109877862005,53.31973433494568,3.4383879504726913,True,max_dense
30,9,dense,128.0,swish,,41.968109877862005,53.31973433494568,3.4383879504726913,True,max_dense
30,10,dense,32.0,selu,,41.968109877862005,53.31973433494568,3.4383879504726913,True,max_dense
31,1,dense,16.0,selu,,0.0,,,False,incomplete
31,2,dense,128.0,swish,,0.0,,,False,incomplete
31,3,dense,64.0,sigmoid,,0.0,,,False,incomplete
31,4,dense,128.0,sigmoid,,0.0,,,False,incomplete
31,5,dense,128.0,swish,,0.0,,,False,incomplete
31,6,dense,256.0,tanh,,0.0,,,False,incomplete
31,7,dense,16.0,elu,,0.0,,,False,incomplete
31,8,dense,32.0,relu,,0.0,,,False,incomplete
31,9,dense,128.0,swish,,0.0,,,False,incomplete
31,10,dense,32.0,selu,,0.0,,,False,incomplete
32,1,dense,8.0,elu,,40.0928425209909,53.31973433494568,12.814724734828207,True,max_dense
32,2,dense,16.0,swish,,40.0928425209909,53.31973433494568,12.814724734828207,True,max_dense
32,3,batchnorm,,,,40.0928425209909,53.31973433494568,12.814724734828207,True,max_dense
32,4,dense,128.0,sigmoid,,40.0928425209909,53.31973433494568,12.814724734828207,True,max_dense
32,5,dense,8.0,tanh,,40.0928425209909,53.31973433494568,12.814724734828207,True,max_dense
32,6,dense,16.0,sigmoid,,40.0928425209909,53.31973433494568,12.814724734828207,True,max_dense
32,7,dense,64.0,sigmoid,,40.0928425209909,53.31973433494568,12.814724734828207,True,max_dense
32,8,dense,16.0,sigmoid,,40.0928425209909,53.31973433494568,12.814724734828207,True,max_dense
32,9,dense,64.0,elu,,40.0928425209909,53.31973433494568,12.814724734828207,True,max_dense
32,10,dense,512.0,selu,,40.0928425209909,53.31973433494568,12.814724734828207,True,max_dense
32,11,dense,512.0,selu,,40.0928425209909,53.31973433494568,12.814724734828207,True,max_dense
32,12,batchnorm,,,,40.0928425209909,53.31973433494568,12.814724734828207,True,max_dense
33,1,dense,8.0,elu,,0.0,,,False,incomplete
33,2,dense,16.0,swish,,0.0,,,False,incomplete
33,3,batchnorm,,,,0.0,,,False,incomplete
33,4,dense,128.0,sigmoid,,0.0,,,False,incomplete
33,5,dense,8.0,tanh,,0.0,,,False,incomplete
33,6,dense,16.0,sigmoid,,0.0,,,False,incomplete
33,7,dense,64.0,sigmoid,,0.0,,,False,incomplete
33,8,dense,16.0,sigmoid,,0.0,,,False,incomplete
33,9,dense,64.0,elu,,0.0,,,False,incomplete
33,10,dense,512.0,selu,,0.0,,,False,incomplete
33,11,dense,512.0,selu,,0.0,,,False,incomplete
33,12,batchnorm,,,,0.0,,,False,incomplete
34,1,batchnorm,,,,42.17149019316873,53.31973433494568,2.4214863739390817,True,max_dense
34,2,dense,128.0,relu,,42.17149019316873,53.31973433494568,2.4214863739390817,True,max_dense
34,3,dense,256.0,tanh,,42.17149019316873,53.31973433494568,2.4214863739390817,True,max_dense
34,4,dropout,,,0.5,42.17149019316873,53.31973433494568,2.4214863739390817,True,max_dense
34,5,dense,8.0,relu,,42.17149019316873,53.31973433494568,2.4214863739390817,True,max_dense
34,6,dense,256.0,selu,,42.17149019316873,53.31973433494568,2.4214863739390817,True,max_dense
34,7,dropout,,,0.5,42.17149019316873,53.31973433494568,2.4214863739390817,True,max_dense
34,8,dense,16.0,relu,,42.17149019316873,53.31973433494568,2.4214863739390817,True,max_dense
34,9,dense,32.0,relu,,42.17149019316873,53.31973433494568,2.4214863739390817,True,max_dense
34,10,dense,64.0,selu,,42.17149019316873,53.31973433494568,2.4214863739390817,True,max_dense
34,11,dense,128.0,relu,,42.17149019316873,53.31973433494568,2.4214863739390817,True,max_dense
34,12,dense,8.0,swish,,42.17149019316873,53.31973433494568,2.4214863739390817,True,max_dense
34,13,dense,32.0,selu,,42.17149019316873,53.31973433494568,2.4214863739390817,True,max_dense
35,1,batchnorm,,,,0.0,,,False,incomplete
35,2,dense,128.0,relu,,0.0,,,False,incomplete
35,3,dense,256.0,tanh,,0.0,,,False,incomplete
35,4,dropout,,,0.5,0.0,,,False,incomplete
35,5,dense,8.0,relu,,0.0,,,False,incomplete
35,6,dense,256.0,selu,,0.0,,,False,incomplete
35,7,dropout,,,0.5,0.0,,,False,incomplete
35,8,dense,16.0,relu,,0.0,,,False,incomplete
35,9,dense,32.0,relu,,0.0,,,False,incomplete
35,10,dense,64.0,selu,,0.0,,,False,incomplete
35,11,dense,128.0,relu,,0.0,,,False,incomplete
35,12,dense,8.0,swish,,0.0,,,False,incomplete
35,13,dense,32.0,selu,,0.0,,,False,incomplete
37,1,dense,128.0,selu,,42.11272840950655,53.31973433494568,2.7152952922499494,True,stop
37,2,dense,16.0,selu,,42.11272840950655,53.31973433494568,2.7152952922499494,True,stop
37,3,dense,8.0,swish,,42.11272840950655,53.31973433494568,2.7152952922499494,True,stop
37,4,dense,256.0,selu,,42.11272840950655,53.31973433494568,2.7152952922499494,True,stop
